"","开盘","最高","最低","收盘","成交量","收益率","累计收益率","交易日","当日涨跌","上周平均收益率"
"121",116.059891251051,116.631100051801,113.936799906176,115.154816633601,16173418.3572674,0.00250574419651851,0.293096645852264,121,1,0.00226430961172851
"122",115.081066255222,116.161156952907,114.137818678031,115.001247458174,12681713.3958382,-0.0073414686509317,0.285755177201333,122,0,0.0022152947833456
"123",114.702108627689,115.267096514414,113.51973212285,113.949736136398,12895201.3752569,-0.00785537944257678,0.277899797758756,123,0,-0.0020127045101196
"124",113.55950854292,114.360815692245,111.973164339398,113.003311463766,17442418.1853713,-0.0060251255176893,0.271874672241067,124,0,-0.00244965767561549
"125",110.762052855973,114.065324811153,110.583707113026,113.639827056154,15165717.7605536,-0.00283834541094251,0.269036326830124,125,0,-0.00431091496512436
"126",112.987147995757,113.467367516168,110.670946060397,111.70068856925,17245372.6705196,-0.00413324138792336,0.264903085442201,126,0,-0.00563871208201273
"127",110.439113372481,113.252780787236,109.669076516645,112.19371902247,14620543.077255,-0.00255072264305865,0.262352362799142,127,0,-0.00468056288043812
"128",112.84047819777,114.513947047573,111.916753824285,114.078580461882,13580766.8231252,0.0102093940426485,0.272561756841791,128,1,-0.00106760818339306
"129",114.174632013671,116.244179801838,113.743802764571,115.513712863146,15842581.6523813,0.00829082723736405,0.280852584079155,129,1,0.00179558236761761
"130",116.370897398788,118.581789930848,115.4129289854,116.58743520203,19649153.9861465,0.00845808175210779,0.289310665831262,130,1,0.00405486780022767
"131",116.703317275636,117.502987974326,114.09887609396,116.298701228472,17038208.5846105,-0.00623043802353717,0.283080227807725,131,0,0.00363542847310491
"132",112.78321324771,114.250675425037,110.919156623251,112.813512872443,16246049.4260402,-0.00983878785505973,0.273241439952665,132,0,0.00217781543070469
"133",113.126667828471,116.24500150933,111.719888199517,114.76159468871,15627078.2587659,0.00139118134834237,0.274632621301008,133,1,0.000414172891843464
"134",113.948806028973,114.998181942466,112.019588491867,113.155748726858,16192104.7765969,-0.012327937775045,0.262304683525963,134,0,-0.00370958011063835
"135",113.091784451995,114.591036986671,111.106356634555,113.428270511791,19587025.600996,-0.000402874014771259,0.261901809511192,135,0,-0.00548177126401416
"136",114.028846504897,114.515583590248,111.051196216221,113.36644288289,18071372.5943182,-0.00279527773879114,0.2591065317724,136,0,-0.00479473920706496
"137",112.737967415754,113.117035746881,109.316829835139,111.288501059212,15685110.2788699,-0.002098694296363,0.257007837476037,137,0,-0.00324672049532561
"138",110.656901739603,113.249810145503,110.324016038601,111.803771408085,15104484.528997,0.000726336831428349,0.257734174307466,138,1,-0.00337968939870842
"139",111.971427720423,112.636736466512,110.620570793696,111.859384947145,15986158.6518512,0.0010298261423673,0.258764000449833,139,1,-0.000708136615225952
"140",111.491820006239,117.61683172584,110.31723317304,117.017874495521,23552713.8035638,0.0199752300466431,0.278739230496476,140,1,0.00336748419705692
"141",116.920745341173,122.488924782529,116.711396053374,119.681799682513,23065166.7782814,0.0219343658221642,0.30067359631864,141,1,0.008313412909248
"142",119.903479702259,121.022598114882,118.467895237144,119.026630543197,21247673.5473035,-0.0102070485772115,0.290466547741429,142,0,0.00669174205307831
"143",119.444852357253,119.621472486785,116.938089636469,117.991282952393,14273778.6801007,-0.00928723426862994,0.281179313472799,143,0,0.00468902783306665
"144",118.335457433331,119.067945406236,117.124435702832,118.708540569645,16735451.1359745,0.00428592940788534,0.285465242880684,144,1,0.00534024848617026
"145",119.046236896295,121.853579026617,118.183345846394,118.945465739327,24132144.1589977,0.00699090454917896,0.292456147429863,145,1,0.00274338338667743
"146",118.925727726635,120.399724571426,117.437715198353,119.018857447281,18382273.5245306,-0.00330956669778005,0.289146580732083,146,0,-0.00230540311731143
"147",119.002705642924,120.168432073993,117.934057145461,118.729351765668,22501236.2737034,0.00202504625301977,0.291171626985103,147,1,0.000141015848734815
"148",119.181567967451,120.080996149821,117.500059970774,118.64145543253,29598255.8877956,0.0095543348080688,0.300725961793172,148,1,0.00390932966407456
"149",119.672917902745,121.882469255735,118.501979636812,119.437372416319,21894736.0961068,0.0108785287841133,0.311604490577285,149,1,0.00522784953932016
"150",120.291273792708,121.794631782366,118.247114669659,121.517379159131,22071015.9596637,0.00981039002715302,0.321414880604438,150,1,0.00579174663491498
"151",121.768645519099,125.008707247815,120.225258429154,123.811919906448,17600471.0585455,0.00723893302060158,0.32865381362504,151,1,0.0079014465785913
"152",124.487730316837,126.844221294253,120.497806917428,120.695502201206,14805521.3835134,-0.014071982503982,0.314581831121058,152,0,0.00468204082719094
"153",121.544911772912,123.873401989484,121.039926811667,123.058946685214,16519427.6491486,0.0130254809445498,0.327607312065608,153,1,0.00537627005448714
"154",123.4429425188,125.067017190925,122.276434812338,124.512164186515,24607550.023917,0.014083561248457,0.341690873314065,154,1,0.00601727654735588
"155",124.888517434847,126.752985764539,124.042498502947,125.225998100183,16872934.253182,-0.0092303198992421,0.332460553414822,155,0,0.00220913456207685
"156",125.391398833093,128.394565102481,125.130571396604,127.562456320299,14725465.4085415,0.00647825426263623,0.338938807677459,156,1,0.00205699881048378
"157",127.893369045548,129.070512662454,126.427484097147,127.47980713451,14261321.4592733,0.00270703222694174,0.3416458399044,157,1,0.00541280175666854
"158",128.318063756699,128.468187470178,126.577143957472,127.941962153861,16453293.2264729,0.000115823129707048,0.341761663034108,158,1,0.00283087019369999
"159",127.723448058361,127.760988360033,125.401181847573,127.121137061683,13826049.251689,-0.0121803353601589,0.329581327673949,159,0,-0.00242190912802319
"160",127.337913806285,131.986703592654,127.111931630188,131.254138508168,13153045.8958334,0.01060307252136,0.340184400195309,160,1,0.00154476935609723
"161",131.280287550885,131.978989987518,129.84257893058,130.133040235722,17305515.7638896,-0.00741147981037887,0.33277292038493,161,0,-0.00123317745850579
"162",130.578204487762,133.534900048155,128.453920284524,130.312470967102,18434395.4856883,-0.00261657493556481,0.330156345449365,162,0,-0.0022978988910071
"163",130.59178793822,132.832351729307,127.356925021924,132.05037662063,14119338.3651773,0.00903463028861113,0.339190975737976,163,1,-0.000514137459226286
"164",131.630820612381,133.224262003167,129.295375402057,130.13368134147,15489691.5248235,0.000414357092061169,0.339605332830037,164,1,0.00200480103121772
"165",130.354377882769,132.528344091924,129.579260952986,130.35654683038,20959539.8429645,0.0053387317984579,0.344944064628495,165,1,0.000951932886637304
